id,text,label,tokenized_text
9315,speak romanian white romania homeland,hateful,"['speak', 'romanian', 'white', 'romania', 'homeland']"
9322,sloppy muslim girl,hateful,"['sloppy', 'muslim', 'girl']"
9328,yeah mention place beaver fall aliquippa chock filthy filthy,hateful,"['yeah', 'mention', 'place', 'beaver', 'fall', 'aliquippa', 'chock', 'filthy', 'filthy']"
9330,person leaf house black guy,hateful,"['person', 'leaf', 'house', 'black', 'guy']"
9364,north florida nigeria difference mothergrinninbird yahoo,hateful,"['north', 'florida', 'nigeria', 'difference', 'yahoo']"
9409,white people flee proverbial sea mud,hateful,"['white', 'people', 'flee', 'proverbial', 'sea', 'mud']"
9410,building mud free zone key location building refuge racial kindred,hateful,"['building', 'mud', 'free', 'zone', 'key', 'location', 'building', 'refuge', 'racial', 'kindred']"
9430,white stand send pack,hateful,"['white', 'stand', 'send', 'pack']"
9441,diversity crap white extinct living brown clean white,hateful,"['diversity', 'crap', 'white', 'extinct', 'living', 'brown', 'clean', 'white']"
9442,negro prove,hateful,"['negro', 'prove']"
9454,problem groid infest stale bread lotsof groids work,hateful,"['problem', 'groid', 'infest', 'stale', 'bread', 'lotsof', 'groids', 'work']"
9466,living today brought,hateful,"['living', 'today', 'brought']"
9473,version plantation white person earth dollar enslave labor white,hateful,"['version', 'plantation', 'white', 'person', 'earth', 'dollar', 'enslave', 'labor', 'white']"
9474,advantage state,hateful,"['advantage', 'state']"
9475,receive housing welfare taxpayer expense breeding cockroach,hateful,"['receive', 'housing', 'welfare', 'taxpayer', 'expense', 'breeding', 'cockroach']"
9484,bother vomit white woman lay beast black,hateful,"['bother', 'vomit', 'white', 'woman', 'lay', 'beast', 'black']"
9487,resistance immigration precisely expose white vermin nation,hateful,"['resistance', 'immigration', 'precisely', 'expose', 'white', 'vermin', 'nation']"
9506,laugh ape protect race asian favour wipe kind face earth,hateful,"['laugh', 'ape', 'protect', 'race', 'asian', 'favour', 'wipe', 'kind', 'face', 'earth']"
9513,racism time admire groid cheap dumb labour,hateful,"['racism', 'time', 'admire', 'groid', 'cheap', 'dumb', 'labour']"
9532,dumb brute black,hateful,"['dumb', 'brute', 'black']"
9535,eye jew libtard race problem problem,hateful,"['eye', 'jew', 'libtard', 'race', 'problem', 'problem']"
9536,rest till wipe face earth,hateful,"['rest', 'till', 'wipe', 'face', 'earth']"
9544,surprise jew start embrace degeneracy promote,hateful,"['surprise', 'jew', 'start', 'embrace', 'degeneracy', 'promote']"
9561,aggressiveness massive reason success,hateful,"['aggressiveness', 'massive', 'reason', 'success']"
9562,concept honour respect feel,hateful,"['concept', 'honour', 'respect', 'feel']"
9575,cpl year ago black vermin,hateful,"['cpl', 'year', 'ago', 'black', 'vermin']"
9576,nigga wait,hateful,"['nigga', 'wait']"
9577,stunk refer black sweat,hateful,"['stunk', 'refer', 'black', 'sweat']"
9579,problem white liberal hat traitor jew nonwhites,hateful,"['problem', 'white', 'liberal', 'hat', 'traitor', 'jew', 'nonwhites']"
9587,hop wake day multiracial terrible nightmare,hateful,"['hop', 'wake', 'day', 'multiracial', 'terrible', 'nightmare']"
9594,huge asian problem,hateful,"['huge', 'asian', 'problem']"
9619,wait school asian girl violent stupid black male leftist plan fight achievement gap,hateful,"['wait', 'school', 'asian', 'girl', 'violent', 'stupid', 'black', 'male', 'leftist', 'plan', 'fight', 'achievement', 'gap']"
9630,explain liberal liar anti white crime statistic,hateful,"['explain', 'liberal', 'liar', 'anti', 'white', 'crime', 'statistic']"
9634,wtf wrong child white friend,hateful,"['wtf', 'wrong', 'child', 'white', 'friend']"
9654,escort camp jail policeman deny question hoax acuast illegal,hateful,"['escort', 'camp', 'jail', 'policeman', 'deny', 'question', 'hoax', 'acuast', 'illegal']"
9682,breeding ground dieversity libturd indoctronation,hateful,"['breeding', 'ground', 'dieversity', 'libturd', 'indoctronation']"
9690,glad point anti bullying campaign promote homosexual bully disagrees,hateful,"['glad', 'point', 'anti', 'bullying', 'campaign', 'promote', 'homosexual', 'bully', 'disagrees']"
9737,negro place teacher send,hateful,"['negro', 'place', 'teacher', 'send']"
9739,ape long arm throw monkey punch white wrestling takedown submission,hateful,"['ape', 'long', 'arm', 'throw', 'monkey', 'punch', 'white', 'wrestling', 'takedown', 'submission']"
9759,race rap baby cure aid,hateful,"['race', 'rap', 'baby', 'cure', 'aid']"
9761,jew god chosen people dumb cattle bring jew god fold,hateful,"['jew', 'god', 'chosen', 'people', 'dumb', 'cattle', 'bring', 'jew', 'god', 'fold']"
9763,black shoot funny thing hit innocent law abide child walk church sick mother,hateful,"['black', 'shoot', 'funny', 'thing', 'hit', 'innocent', 'law', 'abide', 'child', 'walk', 'church', 'sick', 'mother']"
9780,dark day jewish marxist mafia dominate materialistic society bank note trade,hateful,"['dark', 'day', 'jewish', 'marxist', 'mafia', 'dominate', 'materialistic', 'society', 'bank', 'note', 'trade']"
9808,international drug cartel death destruction walk border,hateful,"['international', 'drug', 'cartel', 'death', 'destruction', 'walk', 'border']"
9809,black hate cold reason good athlete lion tiger fast eat,hateful,"['black', 'hate', 'cold', 'reason', 'good', 'athlete', 'lion', 'tiger', 'fast', 'eat']"
9810,radio outfit praise figure amaze dedicate uncover fact anti filth,hateful,"['radio', 'outfit', 'praise', 'figure', 'amaze', 'dedicate', 'uncover', 'fact', 'anti', 'filth']"
9812,post defend great race traitor puppet jewry great produce,hateful,"['post', 'defend', 'great', 'race', 'traitor', 'puppet', 'jewry', 'great', 'produce']"
9813,case infect people area yeah school,hateful,"['case', 'infect', 'people', 'area', 'yeah', 'school']"
9814,lesbian student jew lawyer sue violate civil common jew tactic,hateful,"['lesbian', 'student', 'jew', 'lawyer', 'sue', 'violate', 'civil', 'common', 'jew', 'tactic']"
9818,brainwash follower,hateful,"['brainwash', 'follower']"
9821,jew god people tring kill,hateful,"['jew', 'god', 'people', 'tring', 'kill']"
9838,eventually conclusion jew behave criminal syndicate respectable religion,hateful,"['eventually', 'conclusion', 'jew', 'behave', 'criminal', 'syndicate', 'respectable', 'religion']"
9864,public school life force fed crap grade,hateful,"['public', 'school', 'life', 'force', 'fed', 'crap', 'grade']"
9876,practice slavery race,hateful,"['practice', 'slavery', 'race']"
9884,sister black girl talk pull disgust face black laugh maggie talk,hateful,"['sister', 'black', 'girl', 'talk', 'pull', 'disgust', 'face', 'black', 'laugh', 'maggie', 'talk']"
9890,steal white white owe steal,hateful,"['steal', 'white', 'white', 'owe', 'steal']"
9891,intimidae jew people aginst originate roman wariors salute,hateful,"['intimidae', 'jew', 'people', 'aginst', 'originate', 'roman', 'wariors', 'salute']"
9911,pray babboon mongoloid child seed continue earth,hateful,"['pray', 'babboon', 'mongoloid', 'child', 'seed', 'continue', 'earth']"
9914,trudeau white obama doe care people crap,hateful,"['trudeau', 'white', 'obama', 'doe', 'care', 'people', 'crap']"
9923,white people sex sin mystery child brown mixed race child pop,hateful,"['white', 'people', 'sex', 'sin', 'mystery', 'child', 'brown', 'mixed', 'race', 'child', 'pop']"
850433664890544128,hate chase bitch work literally evil,hateful,"['hate', 'chase', 'bitch', 'work', 'literally', 'evil']"
850100742035836929,pineapple belong pizza yall nigga nasty,hateful,"['pineapple', 'belong', 'pizza', 'yall', 'nigga', 'nasty']"
847804507367100416,nigga talk woman wear weave sick bitch fro,hateful,"['nigga', 'talk', 'woman', 'wear', 'weave', 'sick', 'bitch', 'fro']"
850090319165050880,idiot gon work flame sticker faster,hateful,"['idiot', 'gon', 'work', 'flame', 'sticker', 'faster']"
848686686930382848,bruh fuck hate people,hateful,"['bruh', 'fuck', 'hate', 'people']"
850380636300820480,fuck sick watch republican party reward flagrantly degrade democracy,hateful,"['fuck', 'sick', 'watch', 'republican', 'party', 'reward', 'flagrantly', 'degrade', 'democracy']"
847652946217009155,dumbass bronco fan swear hate fanbase dawg,hateful,"['dumbass', 'bronco', 'fan', 'swear', 'hate', 'fanbase', 'dawg']"
848835698006401024,sample jaw pull pistol nigga dam sick bitch titts,hateful,"['sample', 'jaw', 'pull', 'pistol', 'nigga', 'dam', 'sick', 'bitch', 'titts']"
850215875680522240,litter bitch amp hate,hateful,"['litter', 'bitch', 'amp', 'hate']"
849922895132459008,anger hairless nigga,hateful,"['anger', 'hairless', 'nigga']"
847663964657860609,bloody splicer seal johnny goddamn splicer,hateful,"['bloody', 'splicer', 'seal', 'johnny', 'goddamn', 'splicer']"
848594131257577473,dnc knew bad hurt feel trump,hateful,"['dnc', 'knew', 'bad', 'hurt', 'feel', 'trump']"
849751289399566336,trade letang hurt idiot,hateful,"['trade', 'letang', 'hurt', 'idiot']"
847811708995481600,hate people happen movie shut,hateful,"['hate', 'people', 'happen', 'movie', 'shut']"
848997472273936384,nigga bad bitch question position,hateful,"['nigga', 'bad', 'bitch', 'question', 'position']"
850179691386249217,dude bombed idiot,hateful,"['dude', 'bombed', 'idiot']"
848877670389755904,doe amp torus idiot time,hateful,"['doe', 'amp', 'torus', 'idiot', 'time']"
848759395215265792,pull wit bitch nigga sick,hateful,"['pull', 'wit', 'bitch', 'nigga', 'sick']"
847498662905307136,film order fuck woman,hateful,"['film', 'order', 'fuck', 'woman']"
850445232789487616,jap battle explicit crazy exgirlfriend awe snap scarsdale,hateful,"['jap', 'battle', 'explicit', 'crazy', 'exgirlfriend', 'awe', 'snap', 'scarsdale']"
849355590354776064,cuz money runnin forest gump nigga hate donald trump,hateful,"['cuz', 'money', 'runnin', 'forest', 'gump', 'nigga', 'hate', 'donald', 'trump']"
850014813292032001,apologize people retard message positivity unite,hateful,"['apologize', 'people', 'retard', 'message', 'positivity', 'unite']"
850211169662935040,fuck piss hate trump sta,hateful,"['fuck', 'piss', 'hate', 'trump', 'sta']"
848519904655552512,justice bud cruel student lit cracker mouth plz sign,hateful,"['justice', 'bud', 'cruel', 'student', 'lit', 'cracker', 'mouth', 'plz', 'sign']"
849301588674039809,montana senator idiot steve daines,hateful,"['montana', 'senator', 'idiot', 'steve', 'daines']"
850344938587947009,fuck cruel syrian die doom dogshit electio,hateful,"['fuck', 'cruel', 'syrian', 'die', 'doom', 'dogshit', 'electio']"
850727828215746560,join today mall pussy march evil fascist dictator drumpf resistance notmypresident imwithh,hateful,"['join', 'today', 'mall', 'pussy', 'march', 'evil', 'fascist', 'dictator', 'drumpf', 'resistance', 'notmypresident', 'imwithh']"
847407612983259136,hate nigga wear chill likeeeeee man,hateful,"['hate', 'nigga', 'wear', 'chill', 'likeeeeee', 'man']"
848454981023936512,talamabout filter nigga disappointed,hateful,"['talamabout', 'filter', 'nigga', 'disappointed']"
850047159789596672,idiot class stfu,hateful,"['idiot', 'class', 'stfu']"
847703391081906177,columbian nigga outchea tweak disgust camera,hateful,"['columbian', 'nigga', 'outchea', 'tweak', 'disgust', 'camera']"
849835724908224512,hate nigga,hateful,"['hate', 'nigga']"
847661947159891972,ungrateful bitch retard nigga argument argue block tire,hateful,"['ungrateful', 'bitch', 'retard', 'nigga', 'argument', 'argue', 'block', 'tire']"
847986514986487808,bitch friend yall hate alike,hateful,"['bitch', 'friend', 'yall', 'hate', 'alike']"
850227061868314625,lmaooo god horoscope unfollow retard,hateful,"['lmaooo', 'god', 'horoscope', 'unfollow', 'retard']"
849626676615053314,fuck hate omg dlt,hateful,"['fuck', 'hate', 'omg', 'dlt']"
850214629972127746,stupid felt bad kid turn,hateful,"['stupid', 'felt', 'bad', 'kid', 'turn']"
849314419087691776,islamic state idiot huh,hateful,"['islamic', 'state', 'idiot', 'huh']"
848921270162993152,awful news station cover job cover news ffs fuck bastard,hateful,"['awful', 'news', 'station', 'cover', 'job', 'cover', 'news', 'ffs', 'fuck', 'bastard']"
850201749260337152,hate dirty bitch,hateful,"['hate', 'dirty', 'bitch']"
848915641440624640,hate board bus asshole,hateful,"['hate', 'board', 'bus', 'asshole']"
849446980048883712,flip time invent time space fuck hate ospreay ricochet,hateful,"['flip', 'time', 'invent', 'time', 'space', 'fuck', 'hate', 'ospreay', 'ricochet']"
847850531473289217,sick nigga playin wit fight,hateful,"['sick', 'nigga', 'playin', 'wit', 'fight']"
848421204293799936,nigga travel hate female,hateful,"['nigga', 'travel', 'hate', 'female']"
848035064088715264,shitty hate,hateful,"['shitty', 'hate']"
850409371469324289,florida ohio pennsylvania people upset god damn stupid hurt fan strike christ,hateful,"['florida', 'ohio', 'pennsylvania', 'people', 'upset', 'god', 'damn', 'stupid', 'hurt', 'fan', 'strike', 'christ']"
849115122538885121,understand nigga wan relationship girl annoy,hateful,"['understand', 'nigga', 'wan', 'relationship', 'girl', 'annoy']"
849753311049732096,nigga anger management,hateful,"['nigga', 'anger', 'management']"
847543751702487040,hate people yea fuck lunch,hateful,"['hate', 'people', 'yea', 'fuck', 'lunch']"
848210826364407808,hope leader kick retard fake leave team today,hateful,"['hope', 'leader', 'kick', 'retard', 'fake', 'leave', 'team', 'today']"
850808920876732416,tboss mugu sabi idiot,hateful,"['tboss', 'mugu', 'sabi', 'idiot']"
848904656524906498,idiot brainwash christian,hateful,"['idiot', 'brainwash', 'christian']"
849090703271636992,cooky fuck burnt whyyyyy,hateful,"['cooky', 'fuck', 'burnt', 'whyyyyy']"
848563189851795456,lot hate apologetic army hope choke dick btss,hateful,"['lot', 'hate', 'apologetic', 'army', 'hope', 'choke', 'dick', 'btss']"
848606701569880064,kris mom idiot,hateful,"['kris', 'mom', 'idiot']"
850157876840738817,hate nigga str bitch,hateful,"['hate', 'nigga', 'str', 'bitch']"
849316117772476416,islamic state idiot,hateful,"['islamic', 'state', 'idiot']"
847402160396435457,breathtakingmaking money presidency idiot supporter problem,hateful,"['money', 'presidency', 'idiot', 'supporter', 'problem']"
848981575870144513,nigga hate yall man person,hateful,"['nigga', 'hate', 'yall', 'man', 'person']"
849605948343689216,donald trump pack bag stupid narcissistic lunatic,hateful,"['donald', 'trump', 'pack', 'bag', 'stupid', 'narcissistic', 'lunatic']"
848008795145986053,apc bumbling eunuch retard infant,hateful,"['apc', 'bumbling', 'eunuch', 'retard', 'infant']"
850538069526753281,thought shitty week alarm work leave god hate place,hateful,"['thought', 'shitty', 'week', 'alarm', 'work', 'leave', 'god', 'hate', 'place']"
